credit_card_number,ipv4           ,state
5304933288654704  ,172.31.75.177  ,KS
2229553487352907  ,172.18.221.136 ,WY
676327206816      ,172.26.249.172 ,NH
676194010564      ,172.22.196.249 ,WV
30355175568049    ,172.17.57.127  ,NC
630488209416      ,10.3.247.164   ,MD
572882694217      ,10.243.241.78  ,UT
676162060021      ,10.237.203.71  ,ID
30357001471356    ,172.29.123.245 ,RI
60417794165       ,192.168.250.221,MA
639051256654      ,192.168.173.55 ,VA
60401723261       ,172.21.185.94  ,AZ
30328884103101    ,172.18.120.45  ,AZ
2229058320573842  ,10.152.146.150 ,VA
5313036861307218  ,172.30.26.206  ,NJ
676246832023      ,192.168.221.181,NH
5379865497628543  ,192.168.82.200 ,ND
2226278455364667  ,172.29.117.24  ,NH
30359590507004    ,172.30.119.83  ,ND
30333391968970    ,192.168.113.224,KY
2229864822294906  ,10.84.206.74   ,NM
2221055225802910  ,192.168.72.239 ,OR
60454632765       ,10.202.248.234 ,NE
584441659946      ,172.26.13.145  ,LA
630401918861      ,10.188.110.68  ,DE
639027490437      ,10.168.162.114 ,NH
676318638647      ,10.59.249.177  ,AR
30232622044660    ,172.22.169.50  ,HI
5363380050345483  ,172.31.58.67   ,CT
30327199110959    ,172.22.216.158 ,PA
60498918626       ,172.21.157.216 ,MN
676291545967      ,172.21.184.41  ,MA
30340724773001    ,192.168.194.160,VA
30237608182525    ,192.168.94.92  ,WI
676219291868      ,172.20.2.133   ,RI
5372295091546049  ,192.168.169.94 ,NJ
5376935271118103  ,10.235.9.67    ,DC
2223019672636153  ,192.168.236.85 ,ND
60446341103       ,172.27.117.145 ,NM
568809914928      ,172.28.210.166 ,UT
5343628878346405  ,10.8.16.134    ,VA
60434472985       ,192.168.249.0  ,WY
30372386040510    ,172.27.226.190 ,WA
586748084496      ,10.134.5.213   ,OH
2225979223410572  ,10.48.35.201   ,WA
676379493908      ,10.105.126.97  ,SC
30399006783948    ,10.139.156.229 ,SC
5308972545484253  ,192.168.210.247,SD
675943123553      ,192.168.51.45  ,OR
630474025511      ,192.168.21.138 ,ID
570298106461      ,10.98.147.129  ,NM
5385758692444760  ,172.28.131.37  ,WY
630443401793      ,172.19.211.45  ,MN
30291929101698    ,10.13.253.110  ,MT
676248235811      ,192.168.223.192,AK
675900623561      ,192.168.103.135,MN
639078982803      ,172.31.117.153 ,TN
60400824540       ,192.168.40.78  ,RI
2225907779951806  ,172.25.2.195   ,VA
639005660977      ,10.115.26.34   ,MS
30393696753998    ,192.168.151.215,MD
30372141194172    ,192.168.231.138,AL
5395956612821525  ,10.218.114.238 ,TX
2222103138391016  ,10.58.24.113   ,IN
676141483740      ,192.168.157.249,OH
570894873019      ,10.190.127.42  ,DC
576877377837      ,172.31.119.80  ,IA
565593751367      ,10.78.231.42   ,NV
676185367486      ,192.168.214.39 ,OH
2223514357664918  ,172.16.83.106  ,RI
676341128178      ,172.29.202.133 ,RI
5307896089029607  ,172.28.229.71  ,ID
5312079473897599  ,10.228.113.134 ,ND
30267660237271    ,192.168.32.25  ,IL
567210369771      ,192.168.236.229,AL
587856172149      ,192.168.14.234 ,PA
676139807504      ,172.29.11.174  ,MS
579241507204      ,192.168.76.186 ,CA
5332070079939212  ,172.16.127.3   ,RI
630483492322      ,172.20.253.90  ,PA
60499962193       ,10.75.92.76    ,MN
676389536969      ,172.24.95.115  ,TN
630425542622      ,172.16.56.211  ,AL
676288376442      ,172.21.103.104 ,SC
5349486696811520  ,172.16.178.240 ,CT
676182770757      ,10.245.39.165  ,TX
639057754587      ,172.31.170.87  ,GA
630456623747      ,192.168.230.184,NE
588435840172      ,192.168.91.125 ,MI
2225365176702860  ,192.168.115.33 ,VA
60458913773       ,10.139.152.253 ,SC
60471356539       ,172.31.35.218  ,ID
30315186942260    ,192.168.238.160,MN
639079814799      ,10.115.55.245  ,OH
572829009156      ,172.16.200.189 ,TX
60473695488       ,10.175.20.179  ,NY
676310302051      ,10.11.226.109  ,NV
630412214508      ,10.33.195.178  ,MA
581484235501      ,10.245.57.204  ,SC
676126220539      ,172.22.59.162  ,UT
60442822577       ,10.93.251.218  ,PA
589067671133      ,172.30.46.214  ,WV
30256005470143    ,192.168.58.182 ,CO
5303806459314905  ,10.216.156.36  ,WY
574143052201      ,192.168.168.69 ,MT
30275295496303    ,10.56.221.24   ,FL
5385295539729137  ,172.31.78.37   ,LA
2225973677922323  ,172.28.164.238 ,MD
2227146902976558  ,172.18.126.111 ,WI
30283805951411    ,172.24.230.216 ,OK
2221076623020574  ,192.168.61.9   ,MA
2224106309277946  ,172.27.109.249 ,NC
675941513441      ,192.168.113.36 ,WI
573595232022      ,192.168.178.24 ,NY
2228791032762615  ,172.19.85.98   ,KS
30210205556714    ,10.32.169.239  ,MT
573781636135      ,192.168.203.220,LA
2224139581312610  ,172.24.12.15   ,AZ
578155155224      ,192.168.152.154,CT
676225079455      ,10.108.240.149 ,KY
639012577297      ,172.25.1.133   ,DE
630413453014      ,192.168.176.124,ME
30306711912993    ,172.18.233.128 ,NJ
676266113437      ,192.168.26.98  ,SD
30267020438247    ,172.27.35.29   ,CO
30276562800177    ,192.168.31.82  ,ND
60402266385       ,192.168.189.40 ,DE
565711081143      ,172.19.50.48   ,ME
589696527193      ,192.168.69.73  ,NM
5330231954496007  ,172.20.85.128  ,VT
676386527763      ,172.22.195.222 ,TN
676350955404      ,172.24.145.133 ,WV
584361913182      ,10.165.200.1   ,MO
630479659223      ,192.168.11.103 ,NY
639041566865      ,172.23.240.203 ,IA
561641748976      ,172.28.83.43   ,KY
675946067179      ,172.17.91.30   ,SD
30299266530155    ,192.168.158.32 ,NC
675935232008      ,192.168.203.130,WY
30336286410354    ,172.19.62.96   ,UT
30314161690309    ,10.172.165.81  ,DC
676256026664      ,192.168.201.117,OH
570719286215      ,192.168.46.188 ,MA
30365649093698    ,172.18.186.103 ,MO
5387901444552732  ,192.168.52.245 ,NC
582992467362      ,10.88.17.113   ,WY
573280985678      ,10.98.73.169   ,NH
676360228404      ,10.158.48.206  ,ND
580393091047      ,10.171.138.46  ,OK
5344545013169618  ,192.168.40.112 ,OK
583440980956      ,192.168.254.209,MT
676387173591      ,10.178.170.185 ,WV
2226826303372660  ,192.168.139.29 ,LA
2226737276586311  ,192.168.253.11 ,IL
30259716197880    ,172.31.53.219  ,DE
5369128485096484  ,172.31.13.102  ,PA
30333051576022    ,172.23.191.123 ,OH
575340156984      ,172.28.156.141 ,NY
30303393404688    ,192.168.183.108,TN
30204650195037    ,172.18.214.250 ,UT
5362391033192240  ,192.168.103.140,NV
676263521699      ,10.122.1.117   ,NY
2227749973750685  ,10.142.159.104 ,DC
30278397116142    ,172.29.14.185  ,NV
639046288937      ,192.168.5.65   ,NM
675929376589      ,192.168.80.62  ,WV
630416617920      ,10.211.125.233 ,NH
585249969999      ,192.168.164.150,KS
2227045917949214  ,10.196.109.208 ,GA
60404284147       ,192.168.132.107,WA
562772704531      ,10.39.149.176  ,WY
675976211713      ,10.156.140.221 ,VT
30347113983034    ,172.25.166.227 ,SC
2224282141671529  ,10.165.10.169  ,NY
562688600492      ,172.26.19.32   ,RI
675931030208      ,10.226.163.110 ,SD
676281730553      ,192.168.251.111,OR
560998607546      ,192.168.160.0  ,AK
630439375183      ,192.168.239.252,MN
676333047592      ,172.23.141.246 ,TX
2227627544402962  ,192.168.245.48 ,WV
5375283130042110  ,172.23.50.41   ,MN
5311118131340344  ,10.109.154.89  ,NV
675922704712      ,192.168.112.230,KS
30265813555748    ,10.226.33.102  ,NC
5310708731986594  ,172.17.85.80   ,ID
30321648011348    ,192.168.154.72 ,SC
2224129457887050  ,192.168.115.156,NC
5372173655145823  ,172.17.47.29   ,HI
2224088873096102  ,172.16.126.126 ,MA
564454749529      ,192.168.85.171 ,ND
676176041959      ,192.168.17.177 ,MS
630419593979      ,192.168.73.67  ,PA
564344755991      ,192.168.81.134 ,WV
675908751174      ,172.23.144.80  ,NY
630456805765      ,172.19.189.178 ,CT
676289606714      ,10.239.244.37  ,IN
2229755823789896  ,172.19.178.5   ,LA
5371506480552666  ,172.21.117.217 ,MA
60403843554       ,10.178.167.138 ,WY
30389158902024    ,172.20.143.111 ,CA
30327348446304    ,192.168.47.145 ,GA
2225977353529385  ,172.22.139.37  ,VT
2221413729339733  ,10.97.229.19   ,DE
30238930000286    ,172.28.50.240  ,VA
2223892618617630  ,192.168.10.180 ,CT
30385760097856    ,192.168.127.172,AL
2229307487744922  ,172.26.96.211  ,NY
5339915166425975  ,172.26.32.153  ,IN
576814584529      ,192.168.7.79   ,FL
5399854860117579  ,10.73.250.228  ,HI
30297703839734    ,10.124.0.132   ,WI
572036422309      ,10.67.49.201   ,SC
5312920844593229  ,192.168.63.57  ,AL
30287141591377    ,192.168.99.193 ,AL
2226842753363232  ,172.17.109.179 ,FL
676342860100      ,10.156.219.227 ,AR
2224658036144591  ,192.168.181.205,GA
2221405720335348  ,192.168.224.145,VT
676252191991      ,172.17.226.237 ,WA
30361458399771    ,192.168.143.215,LA
5365627836257004  ,172.21.207.16  ,KY
30365212855069    ,172.17.37.193  ,DE
2225375707711199  ,172.25.229.151 ,ME
30266599902302    ,172.22.185.2   ,PA
30258527221590    ,10.52.125.106  ,LA
580060951556      ,192.168.228.128,WA
676126954103      ,10.121.140.111 ,IL
676176925672      ,192.168.95.17  ,OR
2222120675280394  ,10.138.174.123 ,SD
30332543446620    ,172.21.49.227  ,NH
561501517925      ,192.168.103.165,RI
30216338410398    ,172.24.146.154 ,KS
60418643908       ,192.168.244.244,GA
575336925582      ,10.92.115.230  ,HI
30391929384961    ,192.168.33.92  ,ND
60480131139       ,10.101.40.140  ,NY
563089855826      ,192.168.181.74 ,ND
563952480413      ,192.168.80.212 ,ND
676224047032      ,10.27.184.174  ,MI
639026949854      ,10.78.75.251   ,OK
30388081448766    ,172.27.72.73   ,ND
30349459648965    ,10.13.32.26    ,WA
675987666848      ,192.168.210.250,NM
30386161002883    ,172.24.88.70   ,NE
60420814315       ,192.168.63.121 ,TX
676218512967      ,172.21.31.219  ,KS
675991586677      ,10.238.90.28   ,OH
639015887305      ,172.26.115.148 ,NC
2223023647270387  ,10.45.127.125  ,OR
60448945836       ,192.168.180.87 ,FL
2226239558811251  ,192.168.122.154,MO
575334263887      ,192.168.109.217,IA
630403663838      ,192.168.113.130,KS
676223304947      ,172.23.106.163 ,NY
575065591779      ,192.168.58.228 ,AK
30322195010113    ,172.23.206.8   ,RI
30334339567338    ,10.110.34.30   ,MI
676398614476      ,10.173.96.221  ,OR
560326697052      ,10.119.153.223 ,MN
630467578674      ,172.27.217.244 ,AZ
2226658488505065  ,10.109.146.197 ,MN
30370007463541    ,10.1.241.152   ,MS
30297003335961    ,192.168.169.243,ME
571114317084      ,172.29.75.122  ,ND
639046186107      ,10.48.96.129   ,VT
675988840129      ,10.69.119.87   ,VA
2222527306137423  ,172.26.224.23  ,OK
30364098560083    ,10.245.204.171 ,MN
30238750365066    ,192.168.178.205,MT
2228434801557458  ,10.69.50.137   ,CT
567409748504      ,192.168.56.166 ,CO
2226331679919871  ,172.21.223.120 ,LA
630449397268      ,192.168.53.47  ,HI
676359660476      ,172.20.141.163 ,MA
675983578880      ,172.24.209.91  ,IA
5302875718091209  ,192.168.32.142 ,NH
579475511617      ,192.168.109.115,NJ
676146522252      ,192.168.141.172,SC
60402693752       ,10.18.77.132   ,CO
676356208683      ,192.168.200.192,VT
30254072812255    ,10.27.207.159  ,HI
30213331623754    ,10.170.99.78   ,UT
30342613165281    ,192.168.11.214 ,DE
5335226020454159  ,192.168.6.248  ,FL
675910775195      ,10.49.49.22    ,CA
675949887789      ,192.168.243.194,ND
5318767416261949  ,10.240.152.5   ,DE
639054655035      ,10.31.250.48   ,NM
30388947313303    ,10.192.212.60  ,OH
676389772721      ,10.115.79.26   ,GA
676178914591      ,10.65.161.241  ,KS
564534495978      ,10.185.170.217 ,NE
639065346137      ,10.105.93.121  ,ME
676281084621      ,10.157.78.218  ,TN
571003667011      ,172.23.245.105 ,MS
675918474650      ,192.168.65.199 ,CA
30305688329850    ,10.157.119.170 ,NH
569070104975      ,192.168.192.195,OK
30235373005079    ,10.91.159.173  ,DC
675933940214      ,172.17.2.164   ,KY
5320693262453800  ,192.168.57.27  ,TN
30241534845809    ,172.24.46.136  ,IA
60471905970       ,172.27.17.66   ,MS
676271786078      ,192.168.217.85 ,SC
30334824363227    ,172.31.178.125 ,NH
676318100291      ,192.168.40.22  ,SC
60481676629       ,10.139.205.195 ,KY
60447470570       ,172.26.89.159  ,DC
30325815419366    ,172.18.223.125 ,OH
676284727663      ,10.220.204.168 ,WA
676241783213      ,172.27.195.76  ,TX
676132079325      ,10.103.145.221 ,WA
676167542643      ,192.168.1.63   ,IA
586820376497      ,192.168.35.172 ,AK
676115147453      ,172.31.110.16  ,GA
568598086474      ,172.18.119.113 ,ND
585019529478      ,172.17.137.231 ,SC
630421444831      ,10.105.60.76   ,OR
2229394674965015  ,10.37.141.174  ,NE
5358998687965915  ,10.203.237.210 ,IN
30293443708578    ,10.73.100.19   ,NV
30330171318046    ,172.20.56.206  ,AR
561361441422      ,192.168.159.165,NV
5371565385539798  ,172.24.64.174  ,TN
5369407952419902  ,172.30.214.71  ,MS
676191312146      ,10.228.6.216   ,KY
676213142414      ,10.134.152.150 ,ND
639015263408      ,172.24.37.59   ,DC
676115181742      ,192.168.106.176,MS
2226418134938149  ,10.107.196.237 ,VA
2225795563542232  ,10.62.11.85    ,MS
5318514106149236  ,192.168.197.140,IL
5344682971090443  ,172.26.240.234 ,NY
586682650260      ,172.16.92.243  ,MT
2226159680154430  ,172.26.21.202  ,IN
30219545939258    ,10.90.83.37    ,DC
675977596989      ,192.168.23.232 ,AR
630445932035      ,10.230.51.191  ,IL
676109601952      ,10.13.145.177  ,ME
676198629799      ,192.168.122.131,MI
30335505719637    ,10.152.23.190  ,WA
675990532706      ,172.24.40.167  ,CT
675954912258      ,172.22.4.189   ,MT
2228654678885902  ,192.168.23.184 ,NM
2223822308541493  ,172.24.209.3   ,AL
676289553791      ,192.168.170.168,AR
676153802761      ,10.61.217.59   ,WI
5383801002834536  ,172.24.140.11  ,ME
30252874796312    ,192.168.95.135 ,VT
5335684366740526  ,192.168.138.253,MT
2227753160637218  ,192.168.204.63 ,SC
2228622183601346  ,172.30.184.193 ,MN
569015796851      ,172.26.227.143 ,KY
30378238505592    ,172.20.135.19  ,PA
30395871163646    ,172.18.87.31   ,DE
5306455342237001  ,192.168.227.91 ,CO
30336775173141    ,172.19.18.247  ,CT
564361613792      ,10.14.229.187  ,MN
675983811067      ,192.168.124.209,PA
676270745596      ,10.243.221.118 ,TX
676363649994      ,192.168.130.126,NY
60481686719       ,192.168.189.187,MT
2224400297567131  ,172.24.21.119  ,ID
639052584609      ,10.122.111.83  ,MI
676252143158      ,172.28.95.193  ,ND
60412995825       ,172.27.180.50  ,MO
30245812286065    ,10.127.24.139  ,OH
676250542450      ,10.118.123.233 ,MS
676395222604      ,10.251.119.114 ,WI
675912625703      ,192.168.143.251,IA
60457025025       ,172.27.142.156 ,HI
2227567440817410  ,192.168.82.21  ,NJ
60488853361       ,172.17.111.23  ,MS
2223898615918764  ,10.59.163.77   ,VA
588916334141      ,192.168.179.70 ,NV
561918775181      ,172.29.20.152  ,CT
563596207735      ,10.177.98.106  ,FL
676167972766      ,10.172.219.98  ,MO
30298700703758    ,10.242.181.240 ,OK
5375281783672258  ,172.31.25.219  ,ME
5356790547703376  ,192.168.41.200 ,NM
60479168340       ,192.168.81.149 ,NM
2228001211998182  ,172.27.106.228 ,NJ
2221062543137268  ,172.19.200.130 ,ID
5334833526592704  ,192.168.49.118 ,ID
2227381414872082  ,192.168.30.30  ,VT
676367010888      ,172.28.179.126 ,PA
570380432296      ,192.168.206.138,MS
639072020758      ,10.59.27.39    ,CA
2222663498327868  ,10.178.135.245 ,MS
5375283411022062  ,192.168.154.97 ,VA
30310804768627    ,10.18.187.36   ,GA
676302057267      ,10.163.153.53  ,NV
676147988916      ,10.54.36.108   ,TX
5314477752385278  ,172.20.177.113 ,MT
5376941495645251  ,192.168.112.167,HI
2226584220426263  ,172.31.249.60  ,MD
586235038914      ,172.20.118.30  ,DC
573019589056      ,10.96.35.13    ,LA
5335635456202132  ,10.18.200.67   ,MN
562460160327      ,10.73.134.207  ,TN
676384434368      ,10.97.233.139  ,GA
580548393108      ,172.21.132.234 ,VA
30204891641054    ,172.22.38.122  ,SC
60440401770       ,172.16.243.167 ,ID
675960930716      ,10.73.199.155  ,NJ
676272571560      ,192.168.25.113 ,MN
30270764361773    ,192.168.221.108,ND
30335316714066    ,172.24.68.171  ,GA
5390273693609992  ,192.168.37.174 ,NC
560715331651      ,192.168.50.163 ,ME
5390783985758422  ,172.17.228.45  ,NM
30221100900089    ,10.192.128.254 ,NC
676223412278      ,10.82.46.209   ,SC
676193297584      ,10.19.209.91   ,SC
676233030094      ,192.168.61.205 ,CO
5314735174760976  ,192.168.185.249,MN
5322460234376263  ,192.168.251.204,NH
639034312830      ,172.31.92.144  ,ME
30391011086599    ,10.80.138.88   ,CO
676382779079      ,192.168.43.152 ,NC
575302823993      ,192.168.21.120 ,AR
2225076855807819  ,10.168.179.235 ,DC
30203609123181    ,192.168.17.110 ,SC
676310966384      ,10.242.30.34   ,NY
5343923804257317  ,192.168.170.221,NH
30304600760672    ,192.168.11.218 ,AL
630441199225      ,172.17.63.161  ,NE
567698155718      ,10.166.227.17  ,NJ
5310892041225297  ,172.30.164.163 ,RI
60418646430       ,192.168.182.154,NJ
30213837054553    ,192.168.160.183,MD
30398583480522    ,172.29.191.198 ,IN
30398878705807    ,10.216.106.235 ,SD
60419636661       ,172.28.81.86   ,OR
676341679840      ,172.23.178.153 ,NC
675969933877      ,192.168.205.53 ,SC
675912440426      ,10.42.195.141  ,OR
2225452537016451  ,10.103.153.212 ,CA
30308157563637    ,172.22.98.130  ,IN
561160228723      ,172.18.125.7   ,MI
587607711393      ,10.90.39.249   ,TN
2223064616169317  ,192.168.89.202 ,NM
588705316770      ,10.41.159.166  ,MS
30307737159049    ,10.214.181.229 ,DE
639076917579      ,172.29.247.52  ,CO
2221087869459129  ,172.19.2.78    ,DC
675920900221      ,172.27.185.120 ,WV
630490149824      ,192.168.166.159,ND
639064184604      ,10.130.80.200  ,AL
567702410257      ,192.168.210.99 ,FL
30373719186103    ,10.191.76.206  ,NV
30346047090841    ,192.168.24.173 ,CT
30398053535847    ,172.18.118.124 ,TX
630462729520      ,172.31.80.14   ,MS
5320668661727269  ,192.168.144.11 ,WY
2223438459513585  ,172.29.247.178 ,NC
630450739408      ,172.27.48.9    ,NV
675907537269      ,172.16.197.95  ,NH
675994124450      ,10.56.171.195  ,RI
675903067121      ,10.49.155.6    ,MS
60486084878       ,172.21.138.170 ,MS
60442128637       ,192.168.108.186,MD
30356744690306    ,10.150.120.157 ,NJ
2227208023452453  ,172.20.78.7    ,MS
2224580163127530  ,172.17.134.74  ,OK
5365121782595542  ,172.26.179.209 ,NE
630490734369      ,10.22.96.172   ,GA
675937429552      ,10.34.161.87   ,AZ
676371455442      ,10.190.6.2     ,IA
30215609283070    ,172.31.63.234  ,GA
2223822468309491  ,172.16.179.207 ,PA
60461383253       ,10.2.116.202   ,OK
676158850021      ,192.168.9.236  ,CO
676112044109      ,192.168.97.140 ,KY
5388910152573250  ,192.168.190.109,CO
5343325157838893  ,172.17.157.116 ,MD
630464444268      ,192.168.133.45 ,CA
5390702164246421  ,172.16.173.189 ,DC
579300791574      ,172.31.148.229 ,FL
676159892329      ,172.20.63.44   ,UT
675956282742      ,10.8.191.207   ,MS
675945584299      ,192.168.175.134,TX
5310687795006186  ,10.137.225.233 ,TX
60445970118       ,10.156.144.154 ,MO
2225368583366030  ,192.168.106.165,WI
60464999329       ,10.247.191.180 ,NJ
30254422306115    ,10.148.227.79  ,TN
30341854148048    ,10.206.40.72   ,WY
676163370791      ,192.168.213.117,MS
639022567866      ,192.168.43.49  ,AL
639059622501      ,192.168.53.129 ,MO
30269778059175    ,10.145.100.153 ,NY
2222130395989752  ,10.117.77.133  ,FL
5392948619836914  ,10.238.191.37  ,SD
5392867722207617  ,192.168.223.233,GA
30348365843405    ,192.168.63.69  ,NY
2223213875229755  ,10.173.36.237  ,TN
639068290191      ,10.58.197.65   ,RI
639034081773      ,10.227.126.118 ,OR
676126355632      ,10.185.169.160 ,CA
